c0 c100 d0 d0 o0
c94 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c14 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c14 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c14 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c14 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c14 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c14 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c96 c5 d0 d0 o1
c94 c5 d0 d0 o1
c98 c14 d0 d0 o1
c96 c5 d0 d0 o1
c98 c14 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c13 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c13 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c98 c13 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c13 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c13 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c13 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c98 c18 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c18 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c96 c5 d0 d0 o1
c98 c16 d0 d0 o1
c98 c17 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c5 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c5 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c7 d0 d0 o1
c98 c7 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c10 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c98 c12 d0 d0 o1
c44 c15 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c29 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c72 c5 d0 d1 o1
c14 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c14 c5 d0 d1 o0
c14 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c5 d0 d1 o1
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
c0 c8 d0 d1 o1
c0 c5 d0 d1 o1
c0 c5 d0 d1 o0
c72 c5 d0 d1 o0
c72 c5 d0 d1 o0
